Total_Stops,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
1.0,6,5,6,30,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,1,5,7,45,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,24,5,7,10,40,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.0,12,6,7,10,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,3,4,23,30,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1,4,21,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,6,5,5,50,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3,3,6,55,35,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,6,6,11,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,18,6,8,30,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,18,3,2,55,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.0,6,5,17,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3,5,17,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.0,24,3,6,30,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,12,6,13,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,21,3,0,40,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,24,6,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,6,6,11,35,50,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,3,6,7,35,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,6,5,14,10,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,12,5,18,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,21,3,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,9,3,6,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1.0,3,6,17,5,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,27,6,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,21,5,19,0,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,6,6,13,0,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,21,3,9,50,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0,12,6,19,0,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,6,3,16,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,12,6,20,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,27,6,17,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,15,6,6,40,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,27,3,16,0,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,18,3,7,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,27,5,7,45,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,21,3,16,10,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,24,3,7,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.0,27,5,11,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,15,4,6,50,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.0,6,6,7,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,18,5,5,45,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,5,17,45,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,24,5,5,55,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,9,5,17,45,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,3,6,11,30,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.0,6,3,5,30,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,15,3,14,30,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,21,5,18,55,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,9,5,5,15,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,6,5,5,55,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,18,5,6,5,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.0,12,5,18,55,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,27,5,9,10,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,3,6,13,20,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,27,3,8,20,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2.0,9,5,9,40,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,6,5,8,20,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2.0,12,6,18,45,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,6,6,8,45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,18,3,7,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,15,6,2,15,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.0,24,6,5,30,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,18,4,17,45,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,12,6,9,50,55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,12,6,6,50,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,6,3,12,50,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,6,5,6,30,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,6,5,14,20,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,18,3,22,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,21,5,9,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,1,4,16,30,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,21,3,8,15,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,3,5,7,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,12,5,9,50,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,9,5,20,0,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,3,5,21,25,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,6,6,20,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,1,4,16,55,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.0,27,6,12,55,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,1,4,20,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,5,17,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,15,5,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,27,6,18,5,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,15,5,11,40,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,15,5,13,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,9,5,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,18,5,19,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,15,4,6,10,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,24,6,9,0,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,21,3,9,10,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,9,5,9,45,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,24,3,16,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.0,9,5,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,9,5,21,50,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,9,4,6,0,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.0,27,6,13,25,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,6,5,17,45,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1.0,12,5,15,55,25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,6,22,50,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,6,6,13,15,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,24,3,10,20,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,21,5,22,5,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,27,6,7,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,3,3,8,35,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,15,5,17,45,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1.0,6,6,18,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3.0,1,6,5,15,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,12,6,5,10,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,21,5,6,30,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,27,3,7,5,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,18,4,6,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0.0,9,5,4,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,24,5,6,55,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,3,3,19,0,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,18,3,21,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,24,3,7,5,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2.0,21,3,19,10,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,3,3,5,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,15,5,21,25,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,21,3,8,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,12,6,7,5,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,27,6,8,35,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.0,24,5,23,5,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,3,4,11,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,15,5,20,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,3,6,16,0,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,27,5,6,20,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.0,6,5,16,30,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,21,3,6,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,9,5,21,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.0,12,6,16,30,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,3,19,35,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.0,12,6,18,55,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,9,5,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,21,5,9,35,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3,5,11,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,6,4,22,15,50,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,18,5,5,30,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,27,5,21,5,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,3,4,1,30,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,27,4,7,55,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.0,12,5,9,25,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,6,21,5,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,12,6,17,10,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,24,3,6,30,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,15,5,15,45,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1.0,27,6,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,15,6,6,55,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,21,6,21,25,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,9,5,20,0,40,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,1,3,20,25,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1,6,15,5,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,1,6,5,15,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,27,6,8,35,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,27,6,20,45,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,9,6,14,25,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,3,5,14,25,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,21,3,17,30,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,27,5,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,27,3,14,10,20,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,18,5,20,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,15,3,13,40,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,12,3,22,55,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,9,5,18,15,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,1,3,16,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,18,3,11,40,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,12,6,11,30,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,15,6,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,9,6,17,40,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,9,5,7,5,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.0,24,6,23,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,6,3,14,40,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.0,27,5,15,15,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,15,6,16,45,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,24,5,21,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,4,6,30,15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,6,6,9,0,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,3,6,13,15,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1.0,24,3,7,10,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.0,18,6,22,20,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.0,12,6,11,40,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,3,3,6,55,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,27,5,14,10,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,1,6,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,6,3,13,55,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,15,5,6,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,21,5,6,0,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,24,3,21,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,18,4,20,55,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,6,6,17,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,27,3,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,15,6,13,0,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,3,4,7,5,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.0,6,5,11,15,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.0,6,5,4,40,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,12,3,16,55,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,21,5,7,45,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,1,4,10,20,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.0,12,6,8,30,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,6,3,14,35,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,3,3,10,45,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,1,6,8,45,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.0,12,6,10,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,1,3,14,20,55,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,12,5,16,30,50,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,18,4,22,20,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,3,6,8,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.0,1,4,9,25,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,15,5,8,0,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.0,15,6,6,50,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,6,3,20,55,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0.0,1,3,8,20,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1.0,3,3,7,20,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,15,5,17,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2.0,1,6,17,15,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,1,5,14,5,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,6,6,17,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.0,3,5,8,20,35,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1.0,6,6,7,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,1,5,7,5,20,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1.0,21,3,17,20,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,6,3,17,0,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.0,15,6,15,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,6,5,17,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,24,4,22,20,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1.0,6,3,14,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.0,6,6,4,55,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,9,3,15,5,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,12,6,9,35,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,18,3,14,5,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,3,3,14,30,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,24,3,13,20,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,15,4,11,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,24,4,15,30,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,1,4,9,0,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,3,4,6,20,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.0,27,6,23,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,6,4,16,55,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.0,3,5,5,45,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1.0,24,6,21,50,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,6,6,7,35,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,6,3,9,0,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,1,4,20,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,6,6,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1.0,1,5,8,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.0,6,6,11,40,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2.0,1,5,10,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0,6,6,14,10,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,21,4,9,30,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.0,21,6,11,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.0,27,3,17,0,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.0,27,4,7,10,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,21,3,10,45,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
